id,image_code,rule_verdict,photo_g,photo_unit,photo_src,from_human,corrected_weight,ratio,offby,raw_tick,raw_weight,pub_unit,pub_rule,dimension_unexpressed,mL_rule_pending,pull_item,harmonized_nsu_unit,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,filename,has_reading,pkg_seen,v_hum,raw_hum,reading_source,h_glare_flag,h_notes,v_hir,v_son,v_swp,v_rsc,v_hai,g_hum,g_hir,g_son,g_swp,g_rsc,g_hai,type_son,type_hir,type_swp,type_rsc,type_hai,leg_son,leg_hir,leg_swp,leg_rsc,leg_hai,pkg_son,pkg_hir,pkg_swp,pkg_rsc,pkg_hai,item_nsu_hetero_type,no_published,band,hband
9751,1773888271052,confirm,240,g,sonnet sweep,0,240,1,1,grams (g),.23999999,g,log10 median,0,0,camote tops,bugkos,ILOILO,SARA,Sara wet market,Elsa,SG63GYKN,1773888271052.jpg,1,0,,,,,,,,.24,,,,,,240,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
1433,1777425248304,confirm,1045,g,sonnet sweep,0,1045,1,1,Kilograms (Kgs),1045,g,log10 median,0,0,cabbage,pieces or units,AKLAN,TANGALAN,Tangalan public market,Taladtad vegetables,8EJHJ19Z,1777425248304.jpg,1,0,,,,,,,,1.045,,,,,,1045,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
10763,1777421851615,confirm,270,g,sonnet sweep,0,270,1,1,grams (g),.27000001,g,log10 median,0,0,camote tops,bundle,NEGROS OCCIDENTAL,ILOG,Ilog Public Market,Jane Jan Store,JYYHJ0LS,1777421851615.jpg,1,0,,,,,,,,.27,,,,,,270,,,,,scale_with_item,,,,,clear,,,,,,,,province_median,0,,
7617,1774491675133,confirm,205,g,sonnet sweep,0,205,1,1,grams (g),.205,g,log10 median,0,0,carrot,pieces or units,ILOILO,LAMBUNAO,Poblacion Lambunao Talipapa,Juliano Vegetable Stand,XC8ERWBE,1774491675133.jpg,1,0,,,,,,,,.205,,,,,,205,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
4905,1775524200586,confirm,440,g,sonnet sweep,0,440,1,1,grams (g),.44,g,log10 median,0,0,cabbage,half,CAPIZ,SIGMA,roadside,Ping Ping Store,BTY1B5K3,1775524200586.jpg,1,0,,,,,,,,.44,,,,,,440,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
11129,1776822902751,confirm,135,g,sonnet sweep,0,135,1,1,grams (g),.13500001,g,log10 median,0,0,carrot,pieces or units,NEGROS OCCIDENTAL,PONTEVEDRA,Pontevedra Public Market,Rosalie Vegetable,5JEOFNU6,1776822902751.jpg,1,0,,,,,,,,.135,,,,,,135,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
7806,1773971770211,confirm,840,g,sonnet sweep,0,840,1,1,grams (g),.83999997,g,log10 median,0,0,cabbage,pieces or units,ILOILO,LEMERY,Lemery Roadside,Rea Store,2DAPQWFE,1773971770211.jpg,1,0,,,,,,,,.84,,,,,,840,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
2554,1776667491674,confirm,975,g,sonnet sweep,0,975,1,1,grams (g),.97500002,g,log10 median,0,0,chicken,whole (chicken),ANTIQUE,PANDAN,Pandan Public Market,jhayann consumer goods store,7LKGS34S,1776667491674.jpg,1,0,,,,,,,,.975,,,,,,975,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9484,1773798034060,confirm,75,g,sonnet sweep,0,75,1,1,grams (g),.075000003,g,log10 median,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",cone,ILOILO,SAN RAFAEL,San Rafael Public Market,Paul & Leian Sari Sari Store,4WMWH5IF,1773798034060.jpg,1,0,,,,,,,,.075,,,,,,75,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
11198,1776824310312,confirm,170,g,sonnet sweep,0,170,1,1,grams (g),.17,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",putos,NEGROS OCCIDENTAL,PONTEVEDRA,Pontevedra Public Market,R& KC Store,OM1HEJUJ,1776824310312.jpg,1,0,,,,,,,,.17,,,,,,170,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
6190,1773809305663,confirm,305,g,sonnet sweep,0,305,1,1,grams (g),.30500001,g,log10 median,0,0,"crackers, cookies, buiscuits, chips/curls",pack,ILOILO,CABATUAN,San Miguel Public Market,Grocers E Grocery Store,P30OZCDR,1773809305663.jpg,1,0,,,,,,,,.305,,,,,,305,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9858,1773892627988,confirm,280,g,sonnet sweep,0,280,1,1,grams (g),.28,g,log10 median,0,0,mango,pieces or units,ILOILO,SARA,Prutasan,Emor  Fruitstand,EZS2REM4,1773892627988.jpg,1,0,,,,,,,,.28,,,,,,280,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
2806,1776385528002,confirm,3670,g,sonnet sweep,0,3670,1,1,Kilograms (Kgs),3670,g,block governs,0,0,fresh fish,pieces or units,ANTIQUE,SAN REMIGIO,San remegio public market,Benjie fish stall,PSVZRL1I,1776385528002.jpg,1,0,,,,,,,,3.67,,,,,,3670,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
10751,1777421135720,confirm,450,g,sonnet sweep,0,450,1,1,grams (g),.44999999,g,log10 median,0,0,cabbage,pieces or units,NEGROS OCCIDENTAL,ILOG,Ilog  Public Market,Jillian Store,NHX7PUSS,1777421135720.jpg,1,0,,,,,,,,.45,,,,,,450,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
10765,1777422226308,confirm,140,g,sonnet sweep,0,140,1,1,grams (g),.14,g,log10 median,0,0,carrot,pieces or units,NEGROS OCCIDENTAL,ILOG,Ilog Public Market,May Ann Store,3579CBIL,1777422226308.jpg,1,0,,,,,,,,.14,,,,,,140,,,,,scale_with_item,,,,,clear,,,,,,,,municipality_median,0,,
6437,1774049231874,confirm,65,g,sonnet sweep,0,65,1,1,grams (g),.064999998,g,log10 median,0,0,carrot,pieces or units,ILOILO,CARLES,Carles Public market,Mimi Store,Q7DA2ZFK,1774049231874.jpg,1,0,,,,,,,,.065,,,,,,65,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
5579,1774408758998,confirm,150,g,sonnet sweep,0,150,1,1,grams (g),.15000001,g,log10 median,0,0,carrot,pieces or units,ILOILO,BANATE,banate Public Market,Benjie gulayan,3GPIE5AB,1774408758998.jpg,1,0,,,,,,,,.15,,,,,,150,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
5185,1775866580610,confirm,230,g,sonnet sweep,0,230,1,1,grams (g),.23,g,log10 median,0,0,chicken,pieces or units,ILOILO,ALIMODIAN,Alimodian public market,Bonbon dressed chicken and frozen products,YC8TXXBC,1775866580610.jpg,1,0,,,,,,,,.23,,,,,,230,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
600,1777597975699,confirm,110,g,sonnet sweep,0,110,1,1,grams (g),.11,g,log10 median,0,0,camote tops,bugkos,AKLAN,LIBACAO,Libacao Public Market,Hazel Store,E33EN07M,1777597975699.jpg,1,0,,,,,,,,.11,,,,,,110,,,,,scale_with_item,,,,,clear,,,,,,,,conventional_nsu,0,,
865,1778032137756,confirm,75,g,sonnet sweep,0,75,1,1,grams (g),.075000003,g,log10 median,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,AKLAN,MAKATO,Tugas Makato Roadside,Liz Store,JE28RX8B,1778032137756.jpg,1,0,,,,,,,,.075,,,,,,75,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
928,1777512253587,confirm,65,g,sonnet sweep,0,65,1,1,grams (g),.064999998,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",pieces or units,AKLAN,MAKATO,Poblacion Makato Talipapa,Paunn Mini Store,YHUTTB4P,1777512253587.jpg,1,0,,,,,,,,.065,,,,,,65,,,,,scale_with_item,,,,,clear,,,,,,,,municipality_median,0,,
10556,1777268479116,confirm,65,g,sonnet sweep,0,65,1,1,grams (g),.064999998,g,log10 median,0,0,camote,bilog,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,Jabonita Sari Sari Store,EHMLP5F5,1777268479116.jpg,1,0,,,,,,,,.065,,,,,,65,,,,,scale_with_item,,,,,clear,,,,,,,,province_median,0,,
10055,1773727459221,confirm,705,g,sonnet sweep,0,705,1,1,grams (g),705,mL,log10 median,0,0,"liquor (e.g, whisky, coconut wine)",lipid/lapad,ILOILO,TIGBAUAN,Tigbauan Public market,Rapid grocery store,OE7T9Q1Q,1773727459221.jpg,1,0,,,,,,,,.705,,,,,,705,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
10062,1773726122673,confirm,1215,g,sonnet sweep,0,1215,1,1,Kilograms (Kgs),1.215,mL,log10 median,0,0,"liquor (e.g, whisky, coconut wine)",long-neck,ILOILO,TIGBAUAN,Tigbauan Public market,Jmt store,EUSKOIB6,1773726122673.jpg,1,0,,,,,,,,1.215,,,,,,1215,,,,,scale_with_item,,,,,probable,,,,,,,,large_size,0,,
4417,1776213731814,confirm,110,g,sonnet sweep,0,110,1,1,grams (g),.11,g,log10 median,0,0,carrot,pieces or units,CAPIZ,PANITAN,roadside,Jean Rose Store,N12DNVIC,1776213731814.jpg,1,0,,,,,,,,.11,,,,,,110,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
2428,1777001165612,confirm,475,g,sonnet sweep,0,475,1,1,grams (g),.47499999,g,log10 median,0,0,cabbage,pieces or units,ANTIQUE,LIBERTAD,Zaldivar St.Libertad Roadside,Faigao Mini Store,0YUJFYAG,1777001165612.jpg,1,0,,,,,,,,.475,,,,,,475,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9628,1773886246825,confirm,200,g,sonnet sweep,0,200,1,1,grams (g),.2,g,log10 median,0,0,fresh fish,pieces or units,ILOILO,SANTA BARBARA,Sta.Barbara Public Market,Susie Mae Ezpeleta Fish Stand,K2H5HXFS,1773886246825.jpg,1,0,,,,,,,,.2,,,,,,200,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
19,1778297424496,confirm,500,g,sonnet sweep,0,500,1,1,grams (g),.5,g,log10 median,0,0,chicken,pieces or units,AKLAN,ALTAVAS,Altavas Public Market,Jonard Processed Meat Stand,VN693IUL,1778297424496.jpg,1,0,,,,,,,,.5,,,,,,500,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
6164,1773799647559,confirm,110,g,sonnet sweep,0,110,1,1,grams (g),.11,g,log10 median,0,0,carrot,pieces or units,ILOILO,CABATUAN,Roadside,Sisa Store,LUHGHVSD,1773799647559.jpg,1,0,,,,,,,,.11,,,,,,110,,,,,scale_with_item,,,,,probable,,,,,,,,small_size,0,,
9669,1773992337726,confirm,610,g,sonnet sweep,0,610,1,1,grams (g),.61000001,g,log10 median,0,0,loaf bread,large packs,ILOILO,SANTA BARBARA,Balabag Talipapa,Jared Bakeshop,76OJ008Z,1773992337726.jpg,1,0,,,,,,,,.61,,,,,,610,,,,,scale_with_item,,,,,probable,,,,,,,,large_size,0,,
9845,1773889635148,confirm,570,g,sonnet sweep,0,570,1,1,grams (g),.56999999,g,log10 median,0,1,loaf bread,large packs,ILOILO,SARA,Sara Wet Market,Sophia and Cheska Store,NEJK9V9G,1773889635148.jpg,1,1,,,,,,,,.57,,,,,,570,,,,,scale_with_item,,,,,clear,,,,,Net Wt. 500g,,,medium_size,0,,
10558,1777268091356,confirm,125,g,sonnet sweep,0,125,1,1,grams (g),.125,g,log10 median,0,0,carrot,pieces or units,NEGROS OCCIDENTAL,ENRIQUE B. MAGALONA (SARAVIA),EB Magqlona Public Market,Catherine Vegetable,LR4FROP2,1777268091356.jpg,1,0,,,,,,,,.125,,,,,,125,,,,,scale_with_item,,,,,clear,,,,,,,,municipality_median,0,,
9569,1773906369137,confirm,385,g,sonnet sweep,0,385,1,1,grams (g),.38499999,g,log10 median,0,0,camote,bilog,ILOILO,SANTA BARBARA,Balabag Talipapa,RNL Store,XXI26E5B,1773906369137.jpg,1,0,,,,,,,,.385,,,,,,385,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
9546,1773906683600,confirm,180,g,sonnet sweep,0,180,1,1,grams (g),.18000001,g,log10 median,0,0,camote tops,bugkos,ILOILO,SANTA BARBARA,Balabag Talipapa,RNL Store,Q79HXWRJ,1773906683600.jpg,1,0,,,,,,,,.18,,,,,,180,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
4596,1776298949551,confirm,290,g,sonnet sweep,0,290,1,1,grams (g),.28999999,g,log10 median,0,0,fresh fish,pieces or units,CAPIZ,PILAR,PilarbPublic Market,Rosario Fish Stand,3LBJ8EWO,1776298949551.jpg,1,0,,,,,,,,.29,,,,,,290,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
906,1778034178247,confirm,160,g,sonnet sweep,0,160,1,1,grams (g),.16,g,log10 median,0,0,mango,pieces or units,AKLAN,MAKATO,Rizal St.Poblacion Makato Roadside,Jennifer Fruit Stand,5OZE0UHB,1778034178247.jpg,1,0,,,,,,,,.16,,,,,,160,,,,,scale_with_item,,,,,probable,,,,,,,,small_size,0,,
9572,1773881550993,confirm,230,g,sonnet sweep,0,230,1,1,grams (g),.23,g,log10 median,0,0,camote,bilog,ILOILO,SANTA BARBARA,Sta.Barbara. Public Market,Ma.Fe Vegetable Section,ZDIAVK5W,1773881550993.jpg,1,0,,,,,,,,.23,,,,,,230,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
8964,1773888665355,confirm,1135,g,sonnet sweep,0,1135,1,1,grams (g),1.135,g,log10 median,0,0,chicken,bilog,ILOILO,SAN DIONISIO,San dionisio public market,Josephine store,GM913LCT,1773888665355.jpg,1,0,,,,,,,,1.135,,,,,,1135,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9645,1773996590729,confirm,70,g,sonnet sweep,0,70,1,1,grams (g),.07,g,log10 median,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,ILOILO,SANTA BARBARA,Balabag Talipapa,RJ Store,3GAC9YGH,1773996590729.jpg,1,0,,,,,,,,.07,,,,,,70,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
343,1777261811460,confirm,205,g,sonnet sweep,0,205,1,1,grams (g),.205,g,log10 median,0,0,carrot,pieces or units,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,GUOW1YPL,1777261811460.jpg,1,0,,,,,,,,.205,,,,,,205,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
9649,1773975676659,confirm,655,g,sonnet sweep,0,655,1,1,grams (g),.65499997,g,block governs,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",putos,ILOILO,SANTA BARBARA,Arroyo Zone St.Sta Barbara Roadside,Chico Shade,VDL1DON8,1773975676659.jpg,1,0,,,,,,,,.655,,,,,,655,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
10028,1773721624084,confirm,490,g,human,1,490,1,1,grams (g),490,g,block governs,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",pieces or units,ILOILO,TIGBAUAN,Tigbauan public market,Bing-bing Store,JEVARVLA,1773721624084.jpg,1,0,.49,0.49,scale,0,"mL not legible from packaging, hence adopt the kg reading from the scale",.49,.49,,,.789,490,490,490,,,789,scale_with_item,scale_with_item,,,scale_with_item,clear,clear,,,clear,,,,,,large_size,0,,
5117,1773713837286,confirm,595,g,sonnet sweep,0,595,1,1,grams (g),.59500003,g,log10 median,0,0,loaf bread,large packs,ILOILO,AJUY,Ajuy public market,Nbn bakeshop,2KY6QCB1,1773713837286.jpg,1,0,,,,,,,,.595,,,,,,595,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
14,1778292531547,confirm,90,g,sonnet sweep,0,90,1,1,grams (g),.090000004,g,log10 median,0,0,carrot,pieces or units,AKLAN,ALTAVAS,Altavas Public Market,Arnel Store,2ZFVEU39,1778292531547.jpg,1,0,,,,,,,,.09,,,,,,90,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9678,1773993677942,confirm,385,g,sonnet sweep,0,385,1,1,grams (g),.38499999,g,log10 median,0,0,loaf bread,medium packs,ILOILO,SANTA BARBARA,Balabag Talipapa,Jared Bakeshop,CP4YADNQ,1773993677942.jpg,1,0,,,,,,,,.385,,,,,,385,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
6424,1774323099484,confirm,665,g,sonnet sweep,0,665,1,1,grams (g),.66500002,g,log10 median,0,0,camote tops,bundle,ILOILO,CARLES,Bancal Talipapa,Jhabbyron Store,OQGYG133,1774323099484.jpg,1,0,,,,,,,,.665,,,,,,665,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
6143,1773708302284,confirm,100,g,sonnet sweep,0,100,1,1,grams (g),.1,g,log10 median,0,0,camote,bilog,ILOILO,CABATUAN,San Miguel Public Market,Sherwin Collantes,MD3J987K,1773708302284.jpg,1,0,,,,,,,,.1,,,,,,100,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
7575,1774419553656,confirm,990,g,sonnet sweep,0,990,1,1,grams (g),.99000001,g,log10 median,0,0,cabbage,pieces or units,ILOILO,LAMBUNAO,Lambunao Public Market,Gia Vegetable Stand,W70PTYSV,1774419553656.jpg,1,0,,,,,,,,.99,,,,,,990,,,,,scale_with_item,,,,,probable,,,,,,,,large_size,0,,
3167,1776910350679,confirm,60,g,sonnet sweep,0,60,1,1,grams (g),.059999999,g,log10 median,0,0,camote,bilog,ANTIQUE,TIBIAO,Tibiao Public Market,Arlene Fruit and Vegetable Stall,BWS50SY1,1776910350679.jpg,1,0,,,,,,,,.06,,,,,,60,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9025,1775521813384,confirm,245,g,sonnet sweep,0,245,1,1,grams (g),.245,g,log10 median,0,0,camote tops,bugkos,ILOILO,SAN ENRIQUE,San Enrique Public Market,Barings Store,7INDI3N7,1775521813384.jpg,1,0,,,,,,,,.245,,,,,,245,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
2443,1777000012991,confirm,185,g,sonnet sweep,0,185,1,1,grams (g),.185,g,log10 median,0,0,camote,bilog,ANTIQUE,LIBERTAD,Zaldivar St.Libertad Roadside,Isabel Piodo Store,6EGILQZQ,1777000012991.jpg,1,0,,,,,,,,.185,,,,,,185,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9865,1773884648703,confirm,350,g,sonnet sweep,0,350,1,1,grams (g),.34999999,g,log10 median,0,0,"prawns, lobster, shrimp",tumpok,ILOILO,SARA,Sara Wet Market,Ermelo Fish Stand,GHBH2Q4G,1773884648703.jpg,1,0,,,,,,,,.35,,,,,,350,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
2613,1776216469178,confirm,230,g,sonnet sweep,0,230,1,1,grams (g),.23,g,log10 median,0,0,cabbage,putos (mix vegetable),ANTIQUE,PATNONGON,Patnungon Public Market,Karen Canja Store,VUWB4948,1776216469178.jpg,1,0,,,,,,,,.23,,,,,,230,,,,,scale_with_item,,,,,clear,,,,,,,,conventional_nsu,0,,
3154,1776819973041,confirm,855,g,sonnet sweep,0,855,1,1,grams (g),.85500002,g,log10 median,0,0,cabbage,pieces or units,ANTIQUE,TIBIAO,Tibiao Public Market,Renz & Maise Vegetable Stall,U9WL1HSF,1776819973041.jpg,1,0,,,,,,,,.855,,,,,,855,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
8432,1775696443378,confirm,150,g,sonnet sweep,0,150,1,1,grams (g),.15000001,g,log10 median,0,0,camote tops,bugkos,ILOILO,NEW LUCENA,New Lucena Public Market,Ruby and Melit Vegetable Stand,W6YPSG3T,1775696443378.jpg,1,0,,,,,,,,.15,,,,,,150,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
7597,1774419693565,confirm,285,g,sonnet sweep,0,285,1,1,grams (g),.285,g,log10 median,0,0,camote,bilog,ILOILO,LAMBUNAO,Lambunao Public Market,Gia Vegetable Stand,IYXYWTVW,1774419693565.jpg,1,0,,,,,,,,.285,,,,,,285,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
9445,1773726939000,confirm,80,g,sonnet sweep,0,80,1,1,grams (g),.079999998,g,log10 median,0,0,carrot,pieces or units,ILOILO,SAN RAFAEL,San Rafael Public Market,Aylin Sari Sari Store,KJOMYWFI,1773726939000.jpg,1,0,,,,,,,,.08,,,,,,80,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
7690,1774425399480,confirm,350,g,sonnet sweep,0,350,1,1,grams (g),.34999999,g,log10 median,0,0,mango,pieces or units,ILOILO,LAMBUNAO,Lambunao Public Market,Jemima Fruit Stand,KB12MYWK,1774425399480.jpg,1,0,,,,,,,,.35,,,,,,350,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
9544,1773879797858,confirm,175,g,sonnet sweep,0,175,1,1,grams (g),.175,g,log10 median,0,0,camote tops,bugkos,ILOILO,SANTA BARBARA,Sta.Barbara. Public Market,Romeldas Vegetable Stand,IEF6C21Z,1773879797858.jpg,1,0,,,,,,,,.175,,,,,,175,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
5361,1774578642381,confirm,435,g,sonnet sweep,0,435,1,1,grams (g),.435,g,log10 median,0,0,fresh fish,pieces or units,ILOILO,ANILAO,anilao Public Market,Che Fish Stall,LCG01F1H,1774578642381.jpg,1,0,,,,,,,,.435,,,,,,435,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
96,1778122218230,confirm,910,g,sonnet sweep,0,910,1,1,grams (g),.91000003,g,block governs,0,0,carrot,pieces or units,AKLAN,BANGA,Bacan Banga Talipapa,Lyre Variety Store,2J9XWORY,1778122218230.jpg,1,0,,,,,,,,.91,,,,,,910,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
6194,1773711409747,confirm,630,g,sonnet sweep,0,630,1,1,grams (g),.63,g,log10 median,0,0,fresh fish,pieces or units,ILOILO,CABATUAN,Cabatuan Public Market,Genalyn Malaga Fish Retailer,1DBL2J1Y,1773711409747.jpg,1,0,,,,,,,,.63,,,,,,630,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
6939,1775537447626,confirm,2250,g,sonnet sweep,0,2250,1,1,grams (g),2.25,g,log10 median,0,0,rice,gantang,ILOILO,DUEĂ‘AS,Duenas Public Market,Capillo Agri supply,3LPY2VTX,1775537447626.jpg,1,0,,,,,,,,2.25,,,,,,2250,,,,,scale_with_item,,,,,clear,,,,,,,,conventional_nsu,0,,
334,1777951342485,confirm,50,g,sonnet sweep,0,50,1,1,grams (g),.050000001,g,log10 median,0,0,camote,binilog,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,NOVO's Sari Sari  Store,OIHJ9COL,1777951342485.jpg,1,0,,,,,,,,.05,,,,,,50,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
2488,1777083266744,confirm,200,g,sonnet sweep,0,200,1,1,grams (g),.2,g,log10 median,0,0,fresh fish,pieces or units,ANTIQUE,LIBERTAD,Union Libertad Talipapa,Eda Fish Stand,I2BDKOAB,1777083266744.jpg,1,0,,,,,,,,.2,,,,,,200,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
11124,1776823413489,confirm,200,g,sonnet sweep,0,200,1,1,grams (g),.2,g,log10 median,0,0,camote,bilog,NEGROS OCCIDENTAL,PONTEVEDRA,Pontevedra Public Market,Joubert Store,YEWUKTEK,1776823413489.jpg,1,0,,,,,,,,.2,,,,,,200,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
861,1778051678635,confirm,505,g,sonnet sweep,0,505,1,1,grams (g),.505,g,log10 median,0,0,fresh fish,pieces or units,AKLAN,MAKATO,Tugas Makato Roadside,Bhebe Shan Processed Meat Shop,SO58ETQZ,1778051678635.jpg,1,0,,,,,,,,.505,,,,,,505,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
9,1778295521311,confirm,810,g,sonnet sweep,0,810,1,1,grams (g),.8100000000000001,g,log10 median,0,0,camote tops,bundle,AKLAN,ALTAVAS,Altavas Public Market,Vic Vegetable Stall,0T9KHHCA,1778295521311.jpg,1,0,,,,,,,,.8100000000000001,,,,,,810,,,,,scale_with_item,,,,,probable,,,,,,,,medium_size,0,,
7852,1773884706627,confirm,55,g,sonnet sweep,0,55,1,1,grams (g),.055,g,log10 median,0,0,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",small cup,ILOILO,LEMERY,Lemery public market,Boy Dionson Store,57MMUDNC,1773884706627.jpg,1,0,,,,,,,,.055,,,,,,55,,,,,scale_with_item,,,,,clear,,,,,,,,small_size,0,,
9334,1774052340594,confirm,175,g,sonnet sweep,0,175,1,1,grams (g),.175,g,log10 median,0,0,carrot,pieces or units,ILOILO,SAN MIGUEL,San Miguel Public Market,Neneng Fruits and Vegetable Stall,MQNC3JL0,1774052340594.jpg,1,0,,,,,,,,.175,,,,,,175,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
6246,1773710910396,confirm,275,g,sonnet sweep,0,275,1,1,grams (g),.27500001,g,log10 median,0,0,pork,pieces or units,ILOILO,CABATUAN,Cabatuan Public Market,Elna Meat Stand,MGEQ0UPV,1773710910396.jpg,1,0,,,,,,,,.275,,,,,,275,,,,,scale_with_item,,,,,clear,,,,,,,,province_median,0,,
11191,1776824236232,confirm,230,g,sonnet sweep,0,230,1,1,grams (g),.23,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,NEGROS OCCIDENTAL,PONTEVEDRA,Pontevedra Public Market,R& KC Store,S1AWIHOC,1776824236232.jpg,1,0,,,,,,,,.23,,,,,,230,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
2604,1776304488094,confirm,950,g,sonnet sweep,0,950,1,1,grams (g),.94999999,g,log10 median,0,0,cabbage,pieces or units,ANTIQUE,PATNONGON,Poblacion Patnongon Roadside,Luisa Store,H7WP1ZU4,1776304488094.jpg,1,0,,,,,,,,.95,,,,,,950,,,,,scale_with_item,,,,,probable,,,,,,,,medium_size,0,,
9327,1774328136123,confirm,160,g,sonnet sweep,0,160,1,1,grams (g),.16,g,log10 median,0,0,carrot,pieces or units,ILOILO,SAN MIGUEL,Brgy.1 Roxas St.San Miguel Talipapa,Jebs Eatery,LEYMSDOZ,1774328136123.jpg,1,0,,,,,,,,.16,,,,,,160,,,,,scale_with_item,,,,,clear,,,,,,,,medium_size,0,,
5128,1773710057903,confirm,75,g,sonnet sweep,0,75,1,1,grams (g),.075000003,g,log10 median,0,0,"preserved or processed meat (tocino, tapa, longaniza, etc)",bilog,ILOILO,AJUY,Ajuy public market,Ped's store,VLL83ZRU,1773710057903.jpg,1,0,,,,,,,,.075,,,,,,75,,,,,scale_with_item,,,,,clear,,,,,,,,large_size,0,,
11450,1776992979387,confirm,315,g,sonnet sweep,0,315,1,1,grams (g),.315,g,log10 median,0,0,cabbage,pieces or units,NEGROS OCCIDENTAL,VALLADOLID,Valladolid Public Market,Nanays Vegetable Corner,TL7SEFNB,1776992979387.jpg,1,0,,,,,,,,.315,,,,,,315,,,,,scale_with_item,,,,,clear,,,,,,,,municipality_median,0,,
