id,pull_item,tick,m_dualcase,m_liqmass,m_solvol,mass,vol,liquid,icecream
424,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
425,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
426,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
427,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
428,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
429,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
430,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
431,cabbage,grams (g),0,0,0,1,0,0,0
432,cabbage,grams (g),0,0,0,1,0,0,0
433,cabbage,grams (g),0,0,0,1,0,0,0
434,cabbage,grams (g),0,0,0,1,0,0,0
435,cabbage,grams (g),0,0,0,1,0,0,0
436,cabbage,grams (g),0,0,0,1,0,0,0
437,cabbage,grams (g),0,0,0,1,0,0,0
438,cabbage,grams (g),0,0,0,1,0,0,0
439,cabbage,grams (g),0,0,0,1,0,0,0
440,cabbage,grams (g),0,0,0,1,0,0,0
441,cabbage,grams (g),0,0,0,1,0,0,0
442,cabbage,grams (g),0,0,0,1,0,0,0
443,cabbage,grams (g),0,0,0,1,0,0,0
444,cabbage,grams (g),0,0,0,1,0,0,0
445,camote tops,grams (g),0,0,0,1,0,0,0
446,camote tops,grams (g),0,0,0,1,0,0,0
447,camote tops,grams (g),0,0,0,1,0,0,0
448,camote tops,grams (g),0,0,0,1,0,0,0
449,camote,grams (g),0,0,0,1,0,0,0
450,camote,grams (g),0,0,0,1,0,0,0
451,camote,grams (g),0,0,0,1,0,0,0
452,camote,grams (g),0,0,0,1,0,0,0
453,camote,grams (g),0,0,0,1,0,0,0
454,camote,grams (g),0,0,0,1,0,0,0
455,camote,grams (g),0,0,0,1,0,0,0
456,camote,grams (g),0,0,0,1,0,0,0
457,camote,grams (g),0,0,0,1,0,0,0
458,carrot,grams (g),0,0,0,1,0,0,0
459,carrot,grams (g),0,0,0,1,0,0,0
460,carrot,grams (g),0,0,0,1,0,0,0
461,carrot,grams (g),0,0,0,1,0,0,0
462,carrot,grams (g),0,0,0,1,0,0,0
463,carrot,grams (g),0,0,0,1,0,0,0
464,carrot,grams (g),0,0,0,1,0,0,0
465,carrot,grams (g),0,0,0,1,0,0,0
466,carrot,grams (g),0,0,0,1,0,0,0
467,carrot,grams (g),0,0,0,1,0,0,0
468,carrot,grams (g),0,0,0,1,0,0,0
469,carrot,grams (g),0,0,0,1,0,0,0
470,carrot,grams (g),0,0,0,1,0,0,0
471,carrot,grams (g),0,0,0,1,0,0,0
472,carrot,grams (g),0,0,0,1,0,0,0
473,chicken,grams (g),0,0,0,1,0,0,0
474,chicken,grams (g),0,0,0,1,0,0,0
475,chicken,grams (g),0,0,0,1,0,0,0
476,chicken,grams (g),0,0,0,1,0,0,0
477,chicken,grams (g),0,0,0,1,0,0,0
478,chicken,grams (g),0,0,0,1,0,0,0
479,chicken,grams (g),0,0,0,1,0,0,0
480,chicken,grams (g),0,0,0,1,0,0,0
481,chicken,grams (g),0,0,0,1,0,0,0
482,chicken,grams (g),0,0,0,1,0,0,0
483,chicken,grams (g),0,0,0,1,0,0,0
484,chicken,grams (g),0,0,0,1,0,0,0
485,chicken,grams (g),0,0,0,1,0,0,0
486,chicken,grams (g),0,0,0,1,0,0,0
487,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
488,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
489,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
490,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
491,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
492,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
493,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
494,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
495,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
496,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
497,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
498,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
499,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
500,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
501,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
502,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
503,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
504,fresh fish,grams (g),0,0,0,1,0,0,0
505,fresh fish,grams (g),0,0,0,1,0,0,0
506,fresh fish,grams (g),0,0,0,1,0,0,0
507,fresh fish,grams (g),0,0,0,1,0,0,0
508,fresh fish,grams (g),0,0,0,1,0,0,0
509,fresh fish,grams (g),0,0,0,1,0,0,0
510,fresh fish,grams (g),0,0,0,1,0,0,0
511,fresh fish,grams (g),0,0,0,1,0,0,0
512,fresh fish,grams (g),0,0,0,1,0,0,0
513,fresh fish,grams (g),0,0,0,1,0,0,0
514,fresh fish,grams (g),0,0,0,1,0,0,0
515,fresh fish,grams (g),0,0,0,1,0,0,0
516,fresh fish,grams (g),0,0,0,1,0,0,0
517,fresh fish,grams (g),0,0,0,1,0,0,0
518,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
519,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
520,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
521,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
522,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
523,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
524,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
525,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
526,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
527,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
528,"liquor (e.g, whisky, coconut wine)",grams (g),1,1,0,1,0,1,0
529,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
530,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
531,"liquor (e.g, whisky, coconut wine)",Litres (L),1,0,0,0,1,1,0
532,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
533,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
534,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
535,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
536,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
537,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
538,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
539,loaf bread,grams (g),0,0,0,1,0,0,0
540,loaf bread,grams (g),0,0,0,1,0,0,0
541,loaf bread,grams (g),0,0,0,1,0,0,0
542,loaf bread,grams (g),0,0,0,1,0,0,0
543,loaf bread,grams (g),0,0,0,1,0,0,0
544,loaf bread,grams (g),0,0,0,1,0,0,0
545,loaf bread,grams (g),0,0,0,1,0,0,0
546,mango,grams (g),0,0,0,1,0,0,0
547,mango,grams (g),0,0,0,1,0,0,0
548,mango,grams (g),0,0,0,1,0,0,0
549,mango,grams (g),0,0,0,1,0,0,0
550,mango,grams (g),0,0,0,1,0,0,0
551,mango,grams (g),0,0,0,1,0,0,0
552,mango,grams (g),0,0,0,1,0,0,0
553,mango,grams (g),0,0,0,1,0,0,0
554,mango,grams (g),0,0,0,1,0,0,0
555,mango,grams (g),0,0,0,1,0,0,0
556,mango,grams (g),0,0,0,1,0,0,0
557,mango,grams (g),0,0,0,1,0,0,0
558,mango,grams (g),0,0,0,1,0,0,0
559,mango,grams (g),0,0,0,1,0,0,0
560,mango,grams (g),0,0,0,1,0,0,0
561,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
562,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
563,"prawns, lobster, shrimp",grams (g),0,0,0,1,0,0,0
564,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
565,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
566,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
567,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
568,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),0,0,0,1,0,0,0
569,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
570,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
571,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),0,0,0,1,0,0,0
572,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
573,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
574,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
575,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
576,"preserved or processed meat (tocino, tapa, longaniza, etc)",Kilograms (Kgs),0,0,0,1,0,0,0
577,cabbage,grams (g),0,0,0,1,0,0,0
578,cabbage,grams (g),0,0,0,1,0,0,0
579,cabbage,grams (g),0,0,0,1,0,0,0
580,cabbage,Kilograms (Kgs),0,0,0,1,0,0,0
581,cabbage,grams (g),0,0,0,1,0,0,0
582,cabbage,grams (g),0,0,0,1,0,0,0
583,cabbage,Kilograms (Kgs),0,0,0,1,0,0,0
584,cabbage,grams (g),0,0,0,1,0,0,0
585,cabbage,grams (g),0,0,0,1,0,0,0
586,cabbage,grams (g),0,0,0,1,0,0,0
587,cabbage,grams (g),0,0,0,1,0,0,0
588,cabbage,grams (g),0,0,0,1,0,0,0
589,cabbage,grams (g),0,0,0,1,0,0,0
590,cabbage,grams (g),0,0,0,1,0,0,0
591,cabbage,grams (g),0,0,0,1,0,0,0
592,cabbage,grams (g),0,0,0,1,0,0,0
593,cabbage,Kilograms (Kgs),0,0,0,1,0,0,0
594,cabbage,grams (g),0,0,0,1,0,0,0
595,cabbage,grams (g),0,0,0,1,0,0,0
596,cabbage,grams (g),0,0,0,1,0,0,0
597,cabbage,grams (g),0,0,0,1,0,0,0
598,cabbage,grams (g),0,0,0,1,0,0,0
599,camote tops,grams (g),0,0,0,1,0,0,0
600,camote tops,grams (g),0,0,0,1,0,0,0
601,camote tops,grams (g),0,0,0,1,0,0,0
602,camote tops,grams (g),0,0,0,1,0,0,0
603,camote tops,grams (g),0,0,0,1,0,0,0
604,camote tops,grams (g),0,0,0,1,0,0,0
605,carrot,grams (g),0,0,0,1,0,0,0
606,carrot,grams (g),0,0,0,1,0,0,0
607,carrot,grams (g),0,0,0,1,0,0,0
608,carrot,grams (g),0,0,0,1,0,0,0
609,carrot,grams (g),0,0,0,1,0,0,0
610,carrot,grams (g),0,0,0,1,0,0,0
611,carrot,grams (g),0,0,0,1,0,0,0
612,carrot,grams (g),0,0,0,1,0,0,0
613,carrot,grams (g),0,0,0,1,0,0,0
614,carrot,grams (g),0,0,0,1,0,0,0
615,carrot,grams (g),0,0,0,1,0,0,0
616,chicken,grams (g),0,0,0,1,0,0,0
617,chicken,grams (g),0,0,0,1,0,0,0
618,chicken,grams (g),0,0,0,1,0,0,0
619,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
620,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
621,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
622,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
623,chicken,grams (g),0,0,0,1,0,0,0
624,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
625,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
626,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
627,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
628,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
629,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
630,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
631,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
632,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
633,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
634,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
635,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
636,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
637,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
638,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
639,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
640,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
641,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
642,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
643,fresh fish,grams (g),0,0,0,1,0,0,0
644,fresh fish,grams (g),0,0,0,1,0,0,0
645,fresh fish,grams (g),0,0,0,1,0,0,0
646,fresh fish,grams (g),0,0,0,1,0,0,0
647,fresh fish,Kilograms (Kgs),0,0,0,1,0,0,0
648,fresh fish,grams (g),0,0,0,1,0,0,0
649,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
650,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
651,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
652,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
653,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
654,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
655,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),0,0,0,1,0,0,1
656,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
657,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
658,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
659,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
660,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
661,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
662,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
663,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
664,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
665,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
666,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
667,"liquor (e.g, whisky, coconut wine)",grams (g),0,1,0,1,0,1,0
668,mango,grams (g),0,0,0,1,0,0,0
669,mango,grams (g),0,0,0,1,0,0,0
670,mango,grams (g),0,0,0,1,0,0,0
671,mango,grams (g),0,0,0,1,0,0,0
672,mango,grams (g),0,0,0,1,0,0,0
673,mango,grams (g),0,0,0,1,0,0,0
674,mango,grams (g),0,0,0,1,0,0,0
675,mango,grams (g),0,0,0,1,0,0,0
676,mango,grams (g),0,0,0,1,0,0,0
677,mango,grams (g),0,0,0,1,0,0,0
678,mango,grams (g),0,0,0,1,0,0,0
679,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
680,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
681,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
682,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
683,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
684,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
685,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
686,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
687,cabbage,grams (g),0,0,0,1,0,0,0
688,cabbage,grams (g),0,0,0,1,0,0,0
689,cabbage,Kilograms (Kgs),0,0,0,1,0,0,0
690,cabbage,grams (g),0,0,0,1,0,0,0
691,cabbage,grams (g),0,0,0,1,0,0,0
692,cabbage,grams (g),0,0,0,1,0,0,0
693,cabbage,grams (g),0,0,0,1,0,0,0
694,cabbage,grams (g),0,0,0,1,0,0,0
695,cabbage,grams (g),0,0,0,1,0,0,0
696,cabbage,grams (g),0,0,0,1,0,0,0
697,cabbage,grams (g),0,0,0,1,0,0,0
698,cabbage,grams (g),0,0,0,1,0,0,0
699,cabbage,grams (g),0,0,0,1,0,0,0
700,cabbage,grams (g),0,0,0,1,0,0,0
701,cabbage,grams (g),0,0,0,1,0,0,0
702,cabbage,grams (g),0,0,0,1,0,0,0
703,cabbage,grams (g),0,0,0,1,0,0,0
704,cabbage,Kilograms (Kgs),0,0,0,1,0,0,0
705,camote tops,grams (g),0,0,0,1,0,0,0
706,camote tops,grams (g),0,0,0,1,0,0,0
707,camote tops,grams (g),0,0,0,1,0,0,0
708,camote tops,grams (g),0,0,0,1,0,0,0
709,camote,grams (g),0,0,0,1,0,0,0
710,camote,grams (g),0,0,0,1,0,0,0
711,camote,grams (g),0,0,0,1,0,0,0
712,carrot,grams (g),0,0,0,1,0,0,0
713,carrot,grams (g),0,0,0,1,0,0,0
714,carrot,grams (g),0,0,0,1,0,0,0
715,carrot,grams (g),0,0,0,1,0,0,0
716,carrot,grams (g),0,0,0,1,0,0,0
717,carrot,grams (g),0,0,0,1,0,0,0
718,carrot,grams (g),0,0,0,1,0,0,0
719,carrot,grams (g),0,0,0,1,0,0,0
720,carrot,grams (g),0,0,0,1,0,0,0
721,carrot,grams (g),0,0,0,1,0,0,0
722,carrot,grams (g),0,0,0,1,0,0,0
723,carrot,grams (g),0,0,0,1,0,0,0
724,chicken,grams (g),0,0,0,1,0,0,0
725,chicken,grams (g),0,0,0,1,0,0,0
726,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
727,chicken,grams (g),0,0,0,1,0,0,0
728,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
729,chicken,grams (g),0,0,0,1,0,0,0
730,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
731,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
732,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
733,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
734,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
735,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
736,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
737,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
738,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
739,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
740,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
741,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
742,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
743,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
744,fresh fish,grams (g),0,0,0,1,0,0,0
745,fresh fish,grams (g),0,0,0,1,0,0,0
746,fresh fish,grams (g),0,0,0,1,0,0,0
747,fresh fish,grams (g),0,0,0,1,0,0,0
748,fresh fish,Kilograms (Kgs),0,0,0,1,0,0,0
749,fresh fish,grams (g),0,0,0,1,0,0,0
750,fresh fish,grams (g),0,0,0,1,0,0,0
751,fresh fish,Kilograms (Kgs),0,0,0,1,0,0,0
752,fresh fish,grams (g),0,0,0,1,0,0,0
753,fresh fish,grams (g),0,0,0,1,0,0,0
754,fresh fish,Kilograms (Kgs),0,0,0,1,0,0,0
755,fresh fish,grams (g),0,0,0,1,0,0,0
756,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",grams (g),1,0,0,1,0,0,1
757,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
758,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),1,0,0,0,1,0,1
759,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
760,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
761,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
762,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",Litres (L),0,0,0,0,1,0,1
763,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
764,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
765,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
766,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
767,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
768,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
769,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
770,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
771,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
772,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
773,"liquor (e.g, whisky, coconut wine)",Litres (L),0,0,0,0,1,1,0
774,loaf bread,grams (g),0,0,0,1,0,0,0
775,loaf bread,grams (g),0,0,0,1,0,0,0
776,loaf bread,grams (g),0,0,0,1,0,0,0
777,loaf bread,grams (g),0,0,0,1,0,0,0
778,loaf bread,grams (g),0,0,0,1,0,0,0
779,loaf bread,grams (g),0,0,0,1,0,0,0
780,mango,grams (g),0,0,0,1,0,0,0
781,mango,grams (g),0,0,0,1,0,0,0
782,mango,grams (g),0,0,0,1,0,0,0
783,mango,grams (g),0,0,0,1,0,0,0
784,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
785,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
786,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
787,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
788,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
789,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
790,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
791,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
792,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
793,"preserved or processed meat (tocino, tapa, longaniza, etc)",grams (g),0,0,0,1,0,0,0
794,cabbage,grams (g),0,0,0,1,0,0,0
795,cabbage,grams (g),0,0,0,1,0,0,0
796,cabbage,grams (g),0,0,0,1,0,0,0
797,cabbage,grams (g),0,0,0,1,0,0,0
798,cabbage,grams (g),0,0,0,1,0,0,0
799,cabbage,grams (g),0,0,0,1,0,0,0
800,cabbage,grams (g),0,0,0,1,0,0,0
801,cabbage,grams (g),0,0,0,1,0,0,0
802,cabbage,grams (g),0,0,0,1,0,0,0
803,cabbage,grams (g),0,0,0,1,0,0,0
804,cabbage,grams (g),0,0,0,1,0,0,0
805,cabbage,grams (g),0,0,0,1,0,0,0
806,camote tops,grams (g),0,0,0,1,0,0,0
807,camote tops,grams (g),0,0,0,1,0,0,0
808,camote tops,grams (g),0,0,0,1,0,0,0
809,camote tops,grams (g),0,0,0,1,0,0,0
810,camote tops,Kilograms (Kgs),0,0,0,1,0,0,0
811,camote tops,grams (g),0,0,0,1,0,0,0
812,carrot,grams (g),0,0,0,1,0,0,0
813,carrot,grams (g),0,0,0,1,0,0,0
814,carrot,grams (g),0,0,0,1,0,0,0
815,carrot,grams (g),0,0,0,1,0,0,0
816,carrot,grams (g),0,0,0,1,0,0,0
817,carrot,grams (g),0,0,0,1,0,0,0
818,carrot,grams (g),0,0,0,1,0,0,0
819,carrot,grams (g),0,0,0,1,0,0,0
820,carrot,grams (g),0,0,0,1,0,0,0
821,carrot,grams (g),0,0,0,1,0,0,0
822,carrot,grams (g),0,0,0,1,0,0,0
823,carrot,grams (g),0,0,0,1,0,0,0
824,carrot,grams (g),0,0,0,1,0,0,0
825,carrot,grams (g),0,0,0,1,0,0,0
826,carrot,grams (g),0,0,0,1,0,0,0
827,carrot,grams (g),0,0,0,1,0,0,0
828,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
829,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
830,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
831,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
832,chicken,Kilograms (Kgs),0,0,0,1,0,0,0
833,chicken,grams (g),0,0,0,1,0,0,0
834,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
835,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
836,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
837,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
838,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
839,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
840,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
841,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
842,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
843,"crackers, cookies, buiscuits, chips/curls",grams (g),0,0,0,1,0,0,0
