id,check,tier,priority,reason,has_photo,filename,photo_path,obs_type,pull_province,pull_municipal_city,market_name,store_stall_name,vendor_id,pull_item,pull_nsu_unit,rawtick,raw_weight,dim,corrected_weight,snap_rule,flat_group,nobs,nven,is_rep,queue_flag,queue_tier,read_model,read_human,needs_reading
143,2,must,2,C2 dimension only -- tick overruled,1,1778207690143.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778207690143.jpg,medium_size,AKLAN,BANGA,Libas Banga Roadside,PJ Store,IVNW1BC2,"Liquor (e.g, whisky, coconut wine)",Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
144,2,must,2,C2 dimension only -- tick overruled,1,1778206713992.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778206713992.jpg,medium_size,AKLAN,BANGA,Libas Banga Roadside,Dionesio Store,W9GF3B39,"Liquor (e.g, whisky, coconut wine)",Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
145,2,must,2,C2 dimension only -- tick overruled,1,1778208055011.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778208055011.jpg,medium_size,AKLAN,BANGA,Libas Banga Talipapa,Dante Store,XAJZ6LW2,"Liquor (e.g, whisky, coconut wine)",Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
146,2,must,2,C2 dimension only -- tick overruled,1,1778126959908.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778126959908.jpg,medium_size,AKLAN,BANGA,Banga Public Market,Daki Store,ZTRR8X8N,"Liquor (e.g, whisky, coconut wine)",Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
147,2,must,2,C2 dimension only -- tick overruled,1,1778201828553.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778201828553.jpg,large_size,AKLAN,BANGA,Banga Public Market,Remelyn's Store,2MW0IK32,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
148,2,must,2,C2 dimension only -- tick overruled,1,1778125483806.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778125483806.jpg,large_size,AKLAN,BANGA,Brgy.Mambog Banga Roadside,I and L Sari Sari Store,3G9A47TL,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
149,2,must,2,C2 dimension only -- tick overruled,1,1778206671843.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778206671843.jpg,large_size,AKLAN,BANGA,Libas Banga Roadside,Dionesio Store,944SN9D9,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
150,2,must,2,C2 dimension only -- tick overruled,1,1778119593570.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778119593570.jpg,large_size,AKLAN,BANGA,Banga Public Market,Abayon Grocery Commercial,F1POFNIB,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
151,2,must,2,C2 dimension only -- tick overruled,1,1778126894676.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778126894676.jpg,large_size,AKLAN,BANGA,Banga Public Market,Daki Store,JI6145KK,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
152,2,must,2,C2 dimension only -- tick overruled,1,1778207997203.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778207997203.jpg,large_size,AKLAN,BANGA,Libas Banga Talipapa,Dante Store,M240JV0I,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
153,2,must,2,C2 dimension only -- tick overruled,1,1778207630817.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778207630817.jpg,large_size,AKLAN,BANGA,Libas Banga Roadside,PJ Store,M6462FRM,"Liquor (e.g, whisky, coconut wine)",Long-neck,grams (g),750,mL,750,log10 median,,,,,,,0,0,1
156,2,must,3,C2 magnitude only -- decimal moved,1,1778122346276.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778122346276.jpg,medium_size,AKLAN,BANGA,Libas Banga Talipapa,Lyre Variety Store,AP5TSKIL,Loaf Bread,Kasarangan nga putos,grams (g),.48500001,g,485,log10 median,,,,,,,0,0,1
165,2,must,3,C2 magnitude only -- decimal moved,1,1778127401460.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778127401460.jpg,medium_size,AKLAN,BANGA,Banga Public Market,Jecella Fruit Stand,1Q0G9KCM,Mango,Binilog,grams (g),.25999999,g,260,log10 median,,,,,,,0,0,1
166,2,must,3,C2 magnitude only -- decimal moved,1,1778127561352.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778127561352.jpg,medium_size,AKLAN,BANGA,Banga Public Market,Glen Fruit Stand,DBAY2LRB,Mango,Binilog,grams (g),.34999999,g,350,log10 median,,,,,,,0,0,1
167,2,must,3,C2 magnitude only -- decimal moved,1,1778205746623.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778205746623.jpg,small_size,AKLAN,BANGA,Libas Banga Talipapa,Jaw Prutasan,WUV93W58,Mango,Binilog,grams (g),.155,g,155,log10 median,,,,,,,0,0,1
168,2,must,3,C2 magnitude only -- decimal moved,1,1778205789361.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778205789361.jpg,medium_size,AKLAN,BANGA,Libas Banga Talipapa,Jaw Prutasan,WUV93W58,Mango,Binilog,grams (g),.215,g,215,log10 median,,,,,,,0,0,1
169,2,must,3,C2 magnitude only -- decimal moved,1,1778205819178.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1778205819178.jpg,large_size,AKLAN,BANGA,Libas Banga Talipapa,Jaw Prutasan,WUV93W58,Mango,Binilog,grams (g),.34,g,340,log10 median,,,,,,,0,0,1
316,2,must,3,C2 magnitude only -- decimal moved,1,1777261605829.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777261605829.jpg,small_size,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,KYVM5EY9,Cabbage,Binilog,grams (g),.375,g,375,log10 median,,,,,,,0,0,1
317,2,must,3,C2 magnitude only -- decimal moved,1,1777261628116.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777261628116.jpg,medium_size,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,KYVM5EY9,Cabbage,Binilog,grams (g),.625,g,625,log10 median,,,,,,,0,0,1
318,2,must,3,C2 magnitude only -- decimal moved,1,1777261647519.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777261647519.jpg,large_size,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,KYVM5EY9,Cabbage,Binilog,grams (g),.86000001,g,860,log10 median,,,,,,,0,0,1
319,2,must,3,C2 magnitude only -- decimal moved,1,1777951176678.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777951176678.jpg,small_size,AKLAN,BURUANGA,Alegria Buruanga Talipapa,NOVO's Sari Sari  Store,N3LTQJV6,Cabbage,Binilog,grams (g),.38499999,g,385,log10 median,,,,,,,0,0,1
320,2,must,3,C2 magnitude only -- decimal moved,1,1777951196406.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777951196406.jpg,medium_size,AKLAN,BURUANGA,Alegria Buruanga Talipapa,NOVO's Sari Sari  Store,N3LTQJV6,Cabbage,Binilog,grams (g),.79000002,g,790,log10 median,,,,,,,0,0,1
321,2,must,3,C2 magnitude only -- decimal moved,1,1777262622909.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777262622909.jpg,small_size,AKLAN,BURUANGA,Buruanga Public Market,Sonny Vegetable Stand,PG4ETB2C,Cabbage,Binilog,grams (g),.53500003,g,535,log10 median,,,,,,,0,0,1
322,2,must,3,C2 magnitude only -- decimal moved,1,1777262649463.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777262649463.jpg,medium_size,AKLAN,BURUANGA,Buruanga Public Market,Sonny Vegetable Stand,PG4ETB2C,Cabbage,Binilog,grams (g),.9399999999999999,g,940,log10 median,,,,,,,0,0,1
323,2,must,3,C2 magnitude only -- decimal moved,1,1777948595873.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777948595873.jpg,small_size,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,JUNVI Variety Store,TJYM76GP,Cabbage,Binilog,grams (g),.35499999,g,355,log10 median,,,,,,,0,0,1
324,2,must,3,C2 magnitude only -- decimal moved,1,1777261959607.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777261959607.jpg,small_size,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,5RW3WA03,Cabbage,Small pack for pancit (noodles),grams (g),.25999999,g,260,log10 median,,,,,,,0,0,1
325,2,must,3,C2 magnitude only -- decimal moved,1,1777262390398.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777262390398.jpg,small_size,AKLAN,BURUANGA,Buruanga Public Market,Ma.Cristina Vegetable Stand,MBMDRBYX,Cabbage,Small pack for pancit (noodles),grams (g),.235,g,235,log10 median,,,,,,,0,0,1
326,2,must,3,C2 magnitude only -- decimal moved,1,1777262784802.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777262784802.jpg,small_size,AKLAN,BURUANGA,Buruanga Public Market,Sonny Vegetable Stand,Z6AQJHWS,Cabbage,Small pack for pancit (noodles),grams (g),.19,g,190,log10 median,,,,,,,0,0,1
328,2,must,3,C2 magnitude only -- decimal moved,1,1777950318584.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777950318584.jpg,conventional_nsu,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,UTAM8ECP,Camote tops,Bundle,grams (g),.69999999,g,700,log10 median,,,,,,,0,0,1
329,2,must,3,C2 magnitude only -- decimal moved,1,1777948789987.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777948789987.jpg,small_size,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,JUNVI Variety Store,11ZU5GXO,Camote,Binilog,grams (g),.1,g,100,log10 median,,,,,,,0,0,1
330,2,must,3,C2 magnitude only -- decimal moved,1,1777262323715.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777262323715.jpg,small_size,AKLAN,BURUANGA,Buruanga Public Market,Ma.Cristina Vegetable Stand,45SYAIT7,Camote,Binilog,grams (g),.059999999,g,60,log10 median,,,,,,,0,0,1
331,2,must,3,C2 magnitude only -- decimal moved,1,1777262842979.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777262842979.jpg,small_size,AKLAN,BURUANGA,Buruanga Public Market,Sonny Vegetable Stand,8EYYOCHC,Camote,Binilog,grams (g),.1,g,100,log10 median,,,,,,,0,0,1
332,2,must,3,C2 magnitude only -- decimal moved,1,1777950920797.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777950920797.jpg,small_size,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,E0TNWNHG,Camote,Binilog,grams (g),.085000001,g,85,log10 median,,,,,,,0,0,1
333,2,must,3,C2 magnitude only -- decimal moved,1,1777950951453.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777950951453.jpg,medium_size,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,E0TNWNHG,Camote,Binilog,grams (g),.18000001,g,180,log10 median,,,,,,,0,0,1
334,2,must,3,C2 magnitude only -- decimal moved,1,1777951342485.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777951342485.jpg,small_size,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,NOVO's Sari Sari  Store,OIHJ9COL,Camote,Binilog,grams (g),.050000001,g,50,log10 median,,,,,,,0,0,1
335,2,must,3,C2 magnitude only -- decimal moved,1,1777951388200.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777951388200.jpg,medium_size,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,NOVO's Sari Sari  Store,OIHJ9COL,Camote,Binilog,grams (g),.13,g,130,log10 median,,,,,,,0,0,1
336,2,must,3,C2 magnitude only -- decimal moved,1,1777261886207.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777261886207.jpg,small_size,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,UW8VWY7M,Camote,Binilog,grams (g),.115,g,115,log10 median,,,,,,,0,0,1
337,2,must,3,C2 magnitude only -- decimal moved,1,1777948736601.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777948736601.jpg,small_size,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,JUNVI Variety Store,93P0LO7W,Carrot,Binilog,grams (g),.085000001,g,85,log10 median,,,,,,,0,0,1
338,2,must,3,C2 magnitude only -- decimal moved,1,1777950036288.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777950036288.jpg,small_size,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,C5WQXS2D,Carrot,Binilog,grams (g),.085000001,g,85,log10 median,,,,,,,0,0,1
339,2,must,3,C2 magnitude only -- decimal moved,1,1777950080968.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777950080968.jpg,medium_size,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,C5WQXS2D,Carrot,Binilog,grams (g),.13,g,130,log10 median,,,,,,,0,0,1
340,2,must,3,C2 magnitude only -- decimal moved,1,1777950101519.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777950101519.jpg,large_size,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,C5WQXS2D,Carrot,Binilog,grams (g),.23999999,g,240,log10 median,,,,,,,0,0,1
341,2,must,3,C2 magnitude only -- decimal moved,1,1777261769223.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777261769223.jpg,small_size,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,GUOW1YPL,Carrot,Binilog,grams (g),.085000001,g,85,log10 median,,,,,,,0,0,1
342,2,must,3,C2 magnitude only -- decimal moved,1,1777261793441.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777261793441.jpg,medium_size,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,GUOW1YPL,Carrot,Binilog,grams (g),.12,g,120,log10 median,,,,,,,0,0,1
343,2,must,3,C2 magnitude only -- decimal moved,1,1777261811460.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777261811460.jpg,large_size,AKLAN,BURUANGA,Buruanga Public Market,Judy Ann Vegetable and Fruit Stand,GUOW1YPL,Carrot,Binilog,grams (g),.205,g,205,log10 median,,,,,,,0,0,1
344,2,must,3,C2 magnitude only -- decimal moved,1,1777262722627.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777262722627.jpg,small_size,AKLAN,BURUANGA,Buruanga Public Market,Sonny Vegetable Stand,HDMT4CJF,Carrot,Binilog,grams (g),.090000004,g,90,log10 median,,,,,,,0,0,1
345,2,must,3,C2 magnitude only -- decimal moved,1,1777262739143.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777262739143.jpg,medium_size,AKLAN,BURUANGA,Buruanga Public Market,Sonny Vegetable Stand,HDMT4CJF,Carrot,Binilog,grams (g),.235,g,235,log10 median,,,,,,,0,0,1
346,2,must,3,C2 magnitude only -- decimal moved,1,1777262235992.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777262235992.jpg,small_size,AKLAN,BURUANGA,Buruanga Public Market,Ma.Cristina Vegetable Stand,N39JM9AM,Carrot,Binilog,grams (g),.105,g,105,log10 median,,,,,,,0,0,1
347,2,must,3,C2 magnitude only -- decimal moved,1,1777262250699.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777262250699.jpg,medium_size,AKLAN,BURUANGA,Buruanga Public Market,Ma.Cristina Vegetable Stand,N39JM9AM,Carrot,Binilog,grams (g),.155,g,155,log10 median,,,,,,,0,0,1
348,2,must,3,C2 magnitude only -- decimal moved,1,1777262272961.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777262272961.jpg,large_size,AKLAN,BURUANGA,Buruanga Public Market,Ma.Cristina Vegetable Stand,N39JM9AM,Carrot,Binilog,grams (g),.31999999,g,320,log10 median,,,,,,,0,0,1
349,2,must,3,C2 magnitude only -- decimal moved,1,1777951281719.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777951281719.jpg,medium_size,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,NOVO's Sari Sari  Store,OAZR615V,Carrot,Binilog,grams (g),.145,g,145,log10 median,,,,,,,0,0,1
350,2,must,3,C2 magnitude only -- decimal moved,1,1777264566880.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777264566880.jpg,medium_size,AKLAN,BURUANGA,Buruanga Public Market,Samantha Mae Store,B13DEFPS,Chicken,Binilog,grams (g),.60000002,g,600,log10 median,,,,,,,0,0,1
351,2,must,3,C2 magnitude only -- decimal moved,1,1777950244310.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777950244310.jpg,medium_size,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Maria's Variety Store,G5VV2V0E,Chicken,Binilog,grams (g),.625,g,625,log10 median,,,,,,,0,0,1
352,2,must,3,C2 magnitude only -- decimal moved,1,1777346517743.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777346517743.jpg,medium_size,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Abby Variety Store,RXFA96SY,Chicken,Binilog,grams (g),.5649999999999999,g,565,log10 median,,,,,,,0,0,1
358,2,must,3,C2 magnitude only -- decimal moved,1,1777265961539.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777265961539.jpg,medium_size,AKLAN,BURUANGA,Buruanga Public Market,Abby Variety Store,TYX7AYBV,Chicken,Whole (chicken),grams (g),.94499999,g,945,log10 median,,,,,,,0,0,1
373,2,must,3,C2 magnitude only -- decimal moved,1,1777263980383.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777263980383.jpg,mp25_price,AKLAN,BURUANGA,Buruanga Public Market,Samantha Mae Store,9HQHDRIJ,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,grams (g),22.799999,g,23,block governs,,,,,,,0,0,1
375,2,must,2,C2 both magnitude and dimension,1,1777264173054.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777264173054.jpg,mp75_price,AKLAN,BURUANGA,Buruanga Public Market,Samantha Mae Store,9HQHDRIJ,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,Litres (L),295.20001,g,295,log10 median,,,,,,,1,0,0
380,2,must,2,C2 both magnitude and dimension,1,1777345381826.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777345381826.jpg,mp50_price,AKLAN,BURUANGA,Alegria Buruanga Roadside,Chloe Cleo Store,MADQCOGZ,"Crackers, Cookies, Buiscuits, Chips/Curls",Putos,Litres (L),85,g,85,log10 median,,,,,,,1,0,0
390,2,must,2,C2 dimension only -- tick overruled,1,1777268272993.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777268272993.jpg,medium_size,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Alex Store,2HOE0HBX,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
391,2,must,2,C2 dimension only -- tick overruled,1,1777345467427.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777345467427.jpg,medium_size,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Chloe Cleo Store,6495FTWN,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
392,2,must,2,C2 dimension only -- tick overruled,1,1777347263067.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777347263067.jpg,medium_size,AKLAN,BURUANGA,Brgy.Tigum Buruanga Talipapa,Quecon Convenient Store,AN4GNO8Y,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
393,2,must,2,C2 dimension only -- tick overruled,1,1777346083586.jpg,C:\Users\uzj5150\Box\Philippines Panel\01 Panel\14 NSU Market Survey\NSU Market Survey Launch\data\pictures/1777346083586.jpg,medium_size,AKLAN,BURUANGA,Pasadero St.Poblacion Roadside,Abby Variety Store,CRB6CP4C,"Liquor (e.g, whisky, coconut wine)",Lipid / Lapad,grams (g),375,mL,375,log10 median,,,,,,,0,0,1
