pull_province,pull_item,pull_municipal_city,harmonized_nsu_unit,p_g,conv_rank,corrected_unit,d_reclassified,k_use,n_points,d_point_usable,unusable_why,w_g,n_g,n_disputed,n_flagged,n_uncertain,group_id,n_filled,n_empty,branch,w_use,v_use,hetero_code,n_cpi_vals,psps_month,infl_factor,share_uncertain
AKLAN,loaf bread,IBAJAY,small packs,50,1,g,0,1,1,1,,372.5,2,0,0,0,1,1,0,size-based,372.5,.1342281879194631,,,,,0
AKLAN,mango,IBAJAY,pieces or units,60,1,g,0,1,1,1,,225,15,0,0,0,1,1,0,size-based,225,.2666666666666667,,,,,0
AKLAN,"prawns, lobster, shrimp",IBAJAY,tumpok,55,1,g,1,1,1,1,,455,3,1,0,1,1,1,0,size-based,455,.1208791208791209,,,,,.3333333333333333
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",IBAJAY,pieces or units,45,1,g,0,2,2,1,,45,1,0,0,0,1,2,0,size-based,45,1,,,,,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",IBAJAY,pieces or units,84,2,g,0,2,2,1,,70,1,0,0,0,2,2,0,size-based,70,1.2,,,,,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",IBAJAY,putos,110,1,g,0,2,2,1,,387.5,8,0,0,0,1,2,0,size-based,387.5,.2838709677419355,,,,,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",IBAJAY,putos,150,2,g,0,2,2,1,,1000,3,3,2,3,2,2,0,size-based,1000,.15,,,,,1
AKLAN,cabbage,LIBACAO,pieces or units,80,1,g,0,1,1,1,,725,22,0,1,1,1,1,0,size-based,725,.1103448275862069,,,,,.0454545454545455
AKLAN,camote tops,LIBACAO,bugkos,20,1,g,1,1,1,1,,170,3,0,0,0,1,1,0,size-based,170,.1176470588235294,,,,,0
AKLAN,camote tops,LIBACAO,bundle,30,1,g,1,1,1,1,,665,3,1,3,3,1,1,0,size-based,665,.0451127819548872,,,,,1
AKLAN,carrot,LIBACAO,pieces or units,30,1,g,0,1,1,1,,105,11,0,0,0,1,1,0,size-based,105,.2857142857142857,,,,,0
AKLAN,chicken,LIBACAO,pieces or units,350,1,g,0,3,3,1,,360,1,0,0,0,1,2,1,size-based,360,.9722222222222222,,,,,0
AKLAN,chicken,LIBACAO,pieces or units,400,2,g,0,3,3,1,,625,2,1,2,2,2,2,1,size-based,625,.64,,,,,1
AKLAN,chicken,LIBACAO,pieces or units,700,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
AKLAN,chicken,LIBACAO,whole (chicken),250,1,g,0,2,2,1,,1175,3,0,0,0,1,2,0,size-based,1175,.2127659574468085,,,,,0
AKLAN,chicken,LIBACAO,whole (chicken),400,2,g,0,2,2,1,,1770,3,0,0,0,2,2,0,size-based,1770,.2259887005649718,,,,,0
AKLAN,"crackers, cookies, buiscuits, chips/curls",LIBACAO,pieces or units,8,,g,0,,1,1,,30,9,0,0,0,1,,,price-quantity,32.07520161976598,.2494138647929836,municipality_median,1,2024m1,1.069173387325533,0
AKLAN,"crackers, cookies, buiscuits, chips/curls",LIBACAO,pieces or units,8,,g,0,,1,1,,30,9,0,0,0,1,,,price-quantity,32.03428445589895,.2497324393498929,municipality_median,1,2024m2,1.067809481863298,0
AKLAN,"crackers, cookies, buiscuits, chips/curls",LIBACAO,pieces or units,8,,g,0,,1,1,,30,9,0,0,0,1,,,price-quantity,32.03921813326758,.2496939833776182,municipality_median,1,2024m3,1.067973937775586,0
AKLAN,"crackers, cookies, buiscuits, chips/curls",LIBACAO,pieces or units,8,,g,0,,1,1,,30,9,0,0,0,1,,,price-quantity,32.01152572262873,.2499099877124836,municipality_median,1,2024m5,1.067050857420958,0
AKLAN,"crackers, cookies, buiscuits, chips/curls",LIBACAO,putos,60,1,g,0,1,1,1,,300,9,0,7,7,1,1,0,size-based,300,.2,,,,,.7777777777777778
AKLAN,fresh fish,LIBACAO,pieces or units,100,1,g,0,1,1,1,,562.5,6,0,2,2,1,1,0,size-based,562.5,.1777777777777778,,,,,.3333333333333333
AKLAN,fresh fish,LIBACAO,pieces or units,280,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
AKLAN,fresh fish,LIBACAO,pieces or units,135,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LIBACAO,putos,30,1,g,0,1,1,1,,51.5,4,0,0,0,1,1,0,size-based,51.5,.5825242718446602,,,,,0
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LIBACAO,putos,8,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LIBACAO,small cup,60,1,g,0,1,1,1,,350,3,0,1,1,1,1,0,size-based,350,.1714285714285714,,,,,.3333333333333333
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",LIBACAO,small cup,100,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
AKLAN,"liquor (e.g, whisky, coconut wine)",LIBACAO,lipid/lapad,75,1,mL,0,1,1,1,,375,5,0,0,0,1,1,0,size-based,375,.2,,,,,0
AKLAN,"liquor (e.g, whisky, coconut wine)",LIBACAO,long-neck,138.75,1,mL,0,2,2,1,,750,7,0,0,0,1,1,1,size-based,750,.185,,,,,0
AKLAN,"liquor (e.g, whisky, coconut wine)",LIBACAO,long-neck,447.5,2,mL,0,2,2,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
AKLAN,mango,LIBACAO,pieces or units,60,1,g,0,1,1,1,,220,11,0,0,0,1,1,0,size-based,220,.2727272727272727,,,,,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",LIBACAO,pieces or units,12,,g,0,,1,1,,125,2,1,1,1,1,,,price-quantity,127.062706270627,.0944415584415585,province_median,1,2024m1,1.016501650165016,.5
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",LIBACAO,pieces or units,12,,g,0,,1,1,,125,2,1,1,1,1,,,price-quantity,127.4834437086093,.0941298701298701,province_median,1,2024m2,1.019867549668874,.5
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",LIBACAO,pieces or units,12,,g,0,,1,1,,125,2,1,1,1,1,,,price-quantity,122.2222222222222,.0981818181818182,province_median,1,2024m3,.9777777777777777,.5
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",LIBACAO,pieces or units,12,,g,0,,1,1,,125,2,1,1,1,1,,,price-quantity,120.6140304751277,.0994909128956981,province_median,1,2024m5,.9649122438010216,.5
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",LIBACAO,putos,115,,g,0,,1,1,,307.5,6,0,0,0,1,,,price-quantity,312.5742574257425,.3679125752296484,municipality_median,1,2024m1,1.016501650165016,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",LIBACAO,putos,115,,g,0,,1,1,,307.5,6,0,0,0,1,,,price-quantity,313.6092715231788,.3666983423080983,municipality_median,1,2024m2,1.019867549668874,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",LIBACAO,putos,115,,g,0,,1,1,,307.5,6,0,0,0,1,,,price-quantity,300.6666666666666,.3824833702882484,municipality_median,1,2024m3,.9777777777777777,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",LIBACAO,putos,115,,g,0,,1,1,,307.5,6,0,0,0,1,,,price-quantity,296.7105149688141,.3875831633809376,municipality_median,1,2024m5,.9649122438010216,0
AKLAN,cabbage,MADALAG,pieces or units,60,1,g,0,1,1,1,,657.5,18,0,2,2,1,1,0,size-based,657.5,.091254752851711,,,,,.1111111111111111
AKLAN,cabbage,MADALAG,pieces or units,150,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
AKLAN,camote,MADALAG,binilog,15,1,g,0,1,1,1,,160,3,0,0,0,1,1,0,size-based,160,.09375,,,,,0
AKLAN,camote tops,MADALAG,bugkos,20,1,g,1,1,1,1,,150,4,0,0,0,1,1,0,size-based,150,.1333333333333333,,,,,0
AKLAN,carrot,MADALAG,pieces or units,30,1,g,0,1,1,1,,162.5,12,0,2,2,1,1,0,size-based,162.5,.1846153846153846,,,,,.1666666666666667
AKLAN,chicken,MADALAG,pieces or units,437.5,1,g,0,3,3,1,,500,1,0,1,1,1,2,1,size-based,500,.875,,,,,1
AKLAN,chicken,MADALAG,pieces or units,550,2,g,0,3,3,1,,680,1,1,1,1,2,2,1,size-based,680,.8088235294117647,,,,,1
AKLAN,chicken,MADALAG,pieces or units,650,3,g,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
AKLAN,chicken,MADALAG,whole (chicken),226.25,1,g,0,2,2,1,,947.5,2,0,0,0,1,2,0,size-based,947.5,.2387862796833773,,,,,0
AKLAN,chicken,MADALAG,whole (chicken),272.5,2,g,0,2,2,1,,1660,2,0,0,0,2,2,0,size-based,1660,.1641566265060241,,,,,0
AKLAN,"crackers, cookies, buiscuits, chips/curls",MADALAG,pieces or units,56,1,g,0,1,1,1,,31.5,8,0,0,0,1,1,0,size-based,31.5,1.777777777777778,,,,,0
AKLAN,"crackers, cookies, buiscuits, chips/curls",MADALAG,putos,60,,g,0,,1,1,,315,6,0,4,4,1,,,price-quantity,336.3531048421214,.1783839635675818,municipality_median,1,2023m12,1.067787634419433,.6666666666666666
AKLAN,"crackers, cookies, buiscuits, chips/curls",MADALAG,putos,60,,g,0,,1,1,,315,6,0,4,4,1,,,price-quantity,336.359986786939,.178380313821352,municipality_median,1,2024m2,1.067809481863298,.6666666666666666
AKLAN,"crackers, cookies, buiscuits, chips/curls",MADALAG,putos,60,,g,0,,1,1,,315,6,0,4,4,1,,,price-quantity,336.4117903993096,.1783528452697273,municipality_median,1,2024m3,1.067973937775586,.6666666666666666
AKLAN,"crackers, cookies, buiscuits, chips/curls",MADALAG,putos,60,,g,0,,1,1,,315,6,0,4,4,1,,,price-quantity,336.1210200876017,.1785071340803454,municipality_median,1,2024m5,1.067050857420958,.6666666666666666
AKLAN,"crackers, cookies, buiscuits, chips/curls",MADALAG,putos,60,,g,0,,1,1,,315,6,0,4,4,1,,,price-quantity,336.1520012034646,.1784906821473405,municipality_median,1,2024m6,1.067149210169729,.6666666666666666
AKLAN,fresh fish,MADALAG,pieces or units,115,1,g,0,1,1,1,,437.5,12,4,6,7,1,1,0,size-based,437.5,.2628571428571428,,,,,.5833333333333334
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MADALAG,pieces or units,30,1,g,0,1,1,1,,45,1,0,0,0,1,1,0,size-based,45,.6666666666666666,,,,,0
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MADALAG,pieces or units,30,1,mL,0,1,1,1,,100,2,0,0,0,1,1,0,size-based,100,.3,,,,,0
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MADALAG,putos,10,,mL,0,,1,1,,54,4,0,0,0,1,,,price-quantity,55.19227383864423,.1811847801240299,province_median,1,2023m12,1.022079145160078,0
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MADALAG,putos,10,,mL,0,,1,1,,54,4,0,0,0,1,,,price-quantity,55.19227383864423,.1811847801240299,province_median,1,2024m2,1.022079145160078,0
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MADALAG,putos,10,,mL,0,,1,1,,54,4,0,0,0,1,,,price-quantity,55.15117649416764,.1813197947111341,province_median,1,2024m3,1.021318083225327,0
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MADALAG,putos,10,,mL,0,,1,1,,54,4,0,0,0,1,,,price-quantity,54.93012725824905,.1820494599072363,province_median,1,2024m5,1.017224578856464,0
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MADALAG,putos,10,,mL,0,,1,1,,54,4,0,0,0,1,,,price-quantity,54.93012725824905,.1820494599072363,province_median,1,2024m6,1.017224578856464,0
AKLAN,"liquor (e.g, whisky, coconut wine)",MADALAG,lipid/lapad,77.5,1,mL,0,2,2,1,,375,6,0,0,0,1,1,1,size-based,375,.2066666666666667,,,,,0
AKLAN,"liquor (e.g, whisky, coconut wine)",MADALAG,lipid/lapad,140,2,mL,0,2,2,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
AKLAN,"liquor (e.g, whisky, coconut wine)",MADALAG,long-neck,147.5,1,mL,0,1,1,1,,750,5,0,0,0,1,1,0,size-based,750,.1966666666666667,,,,,0
AKLAN,loaf bread,MADALAG,large packs,65.625,1,g,0,2,2,1,,640,1,0,0,0,1,1,1,size-based,640,.1025390625,,,,,0
AKLAN,loaf bread,MADALAG,large packs,108.75,2,g,0,2,2,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
AKLAN,loaf bread,MADALAG,medium packs,56.25,1,g,0,2,2,1,,525,2,0,0,0,1,2,0,size-based,525,.1071428571428571,,,,,0
AKLAN,loaf bread,MADALAG,medium packs,115,2,g,0,2,2,1,,660,2,0,0,0,2,2,0,size-based,660,.1742424242424243,,,,,0
AKLAN,loaf bread,MADALAG,small packs,50,1,g,0,1,1,1,,220,1,0,0,0,1,1,0,size-based,220,.2272727272727273,,,,,0
AKLAN,mango,MADALAG,pieces or units,60,1,g,0,1,1,1,,217.5,4,0,0,0,1,1,0,size-based,217.5,.2758620689655172,,,,,0
AKLAN,mango,MADALAG,pieces or units,25,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MADALAG,pieces or units,47.875,1,g,0,2,2,1,,20,2,0,2,2,1,2,0,size-based,20,2.39375,,,,,1
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MADALAG,pieces or units,96.25,2,g,0,2,2,1,,42.5,2,0,0,0,2,2,0,size-based,42.5,2.264705882352941,,,,,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MADALAG,putos,107.5,,g,0,,1,1,,330,6,0,0,0,1,,,price-quantity,329.3583862273362,.3263921748930336,municipality_median,1,2023m12,.9980557158404126,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MADALAG,putos,107.5,,g,0,,1,1,,330,6,0,0,0,1,,,price-quantity,336.5562913907285,.3194116489571034,municipality_median,1,2024m2,1.019867549668874,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MADALAG,putos,107.5,,g,0,,1,1,,330,6,0,0,0,1,,,price-quantity,322.6666666666666,.3331611570247934,municipality_median,1,2024m3,.9777777777777777,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MADALAG,putos,107.5,,g,0,,1,1,,330,6,0,0,0,1,,,price-quantity,318.4210404543371,.3376033186959451,municipality_median,1,2024m5,.9649122438010216,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MADALAG,putos,107.5,,g,0,,1,1,,330,6,0,0,0,1,,,price-quantity,319.823800831023,.3361225766208593,municipality_median,1,2024m6,.969163032821282,0
AKLAN,cabbage,MAKATO,pieces or units,52.5,1,g,0,1,1,1,,787.5,12,0,1,1,1,1,0,size-based,787.5,.0666666666666667,,,,,.0833333333333333
AKLAN,camote tops,MAKATO,bundle,20,1,g,1,1,1,1,,775,6,4,4,5,1,1,0,size-based,775,.0258064516129032,,,,,.8333333333333334
AKLAN,carrot,MAKATO,pieces or units,50,1,g,0,1,1,1,,117.5,16,0,1,1,1,1,0,size-based,117.5,.425531914893617,,,,,.0625
AKLAN,chicken,MAKATO,whole (chicken),196.25,1,g,0,2,2,1,,1115,3,0,0,0,1,2,0,size-based,1115,.1760089686098655,,,,,0
AKLAN,chicken,MAKATO,whole (chicken),275,2,g,0,2,2,1,,1400,3,0,0,0,2,2,0,size-based,1400,.1964285714285714,,,,,0
AKLAN,"crackers, cookies, buiscuits, chips/curls",MAKATO,pieces or units,9,,g,0,,1,1,,30,8,0,0,0,1,,,price-quantity,32.07520161976598,.2805905978921065,municipality_median,1,2024m1,1.069173387325533,0
AKLAN,"crackers, cookies, buiscuits, chips/curls",MAKATO,pieces or units,9,,g,0,,1,1,,30,8,0,0,0,1,,,price-quantity,32.01152572262873,.2811487361765441,municipality_median,1,2024m5,1.067050857420958,0
AKLAN,"crackers, cookies, buiscuits, chips/curls",MAKATO,pieces or units,9,,g,0,,1,1,,30,8,0,0,0,1,,,price-quantity,32.01447630509187,.2811228243820612,municipality_median,1,2024m6,1.067149210169729,0
AKLAN,"crackers, cookies, buiscuits, chips/curls",MAKATO,putos,65,,g,0,,1,1,,300,9,0,7,7,1,,,price-quantity,320.7520161976599,.2026487651442991,municipality_median,1,2024m1,1.069173387325533,.7777777777777778
AKLAN,"crackers, cookies, buiscuits, chips/curls",MAKATO,putos,65,,g,0,,1,1,,300,9,0,7,7,1,,,price-quantity,320.1152572262873,.2030518650163929,municipality_median,1,2024m5,1.067050857420958,.7777777777777778
AKLAN,"crackers, cookies, buiscuits, chips/curls",MAKATO,putos,65,,g,0,,1,1,,300,9,0,7,7,1,,,price-quantity,320.1447630509186,.2030331509425998,municipality_median,1,2024m6,1.067149210169729,.7777777777777778
AKLAN,fresh fish,MAKATO,pieces or units,100,1,g,0,1,1,1,,527.5,12,0,3,3,1,1,0,size-based,527.5,.1895734597156398,,,,,.25
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MAKATO,pieces or units,40,1,g,0,1,1,1,,75,3,0,0,0,1,1,0,size-based,75,.5333333333333333,,,,,0
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MAKATO,small cup,30,1,g,0,1,1,1,,110,5,0,0,0,1,1,0,size-based,110,.2727272727272727,,,,,0
AKLAN,"liquor (e.g, whisky, coconut wine)",MAKATO,lipid/lapad,80,1,mL,0,1,1,1,,375,9,0,0,0,1,1,0,size-based,375,.2133333333333333,,,,,0
AKLAN,"liquor (e.g, whisky, coconut wine)",MAKATO,long-neck,130,1,mL,0,3,3,1,,750,9,0,0,0,1,1,2,size-based,750,.1733333333333333,,,,,0
AKLAN,"liquor (e.g, whisky, coconut wine)",MAKATO,long-neck,190,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
AKLAN,"liquor (e.g, whisky, coconut wine)",MAKATO,long-neck,397.5,3,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
AKLAN,loaf bread,MAKATO,large packs,112.5,1,g,0,2,2,1,,640,3,0,0,0,1,2,0,size-based,640,.17578125,,,,,0
AKLAN,loaf bread,MAKATO,large packs,155,2,g,0,2,2,1,,705,2,0,0,0,2,2,0,size-based,705,.2198581560283688,,,,,0
AKLAN,loaf bread,MAKATO,medium packs,58.75,1,g,0,2,2,1,,450,4,0,0,0,1,2,0,size-based,450,.1305555555555556,,,,,0
AKLAN,loaf bread,MAKATO,medium packs,102.5,2,g,0,2,2,1,,557.5,4,0,0,0,2,2,0,size-based,557.5,.1838565022421525,,,,,0
AKLAN,loaf bread,MAKATO,small packs,30,1,g,0,1,1,1,,392.5,4,0,0,0,1,1,0,size-based,392.5,.0764331210191083,,,,,0
AKLAN,mango,MAKATO,pieces or units,60,1,g,0,1,1,1,,190,12,0,0,0,1,1,0,size-based,190,.3157894736842105,,,,,0
AKLAN,mango,MAKATO,pieces or units,30,,g,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
AKLAN,"prawns, lobster, shrimp",MAKATO,tumpok,60,1,g,0,1,1,1,,345,6,0,2,2,1,1,0,size-based,345,.1739130434782609,,,,,.3333333333333333
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAKATO,pieces or units,11,,g,0,,1,1,,65,5,0,0,0,1,,,price-quantity,66.63036434563865,.1650898971966978,municipality_median,2,2024m1,1.025082528394441,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAKATO,pieces or units,11,,g,0,,1,1,,65,5,0,0,0,1,,,price-quantity,63.24874569125658,.1739164924107044,municipality_median,2,2024m5,.973057626019332,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAKATO,pieces or units,11,,g,0,,1,1,,65,5,0,0,0,1,,,price-quantity,63.52737939650478,.1731536875044654,municipality_median,2,2024m6,.9773442984077659,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAKATO,putos,100,,g,0,,1,1,,307.5,8,0,0,0,1,,,price-quantity,315.2128774812906,.3172459221813851,municipality_median,2,2024m1,1.025082528394441,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAKATO,putos,100,,g,0,,1,1,,307.5,8,0,0,0,1,,,price-quantity,299.2152200009446,.3342075981284786,municipality_median,2,2024m5,.973057626019332,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MAKATO,putos,100,,g,0,,1,1,,307.5,8,0,0,0,1,,,price-quantity,300.533371760388,.3327417498238063,municipality_median,2,2024m6,.9773442984077659,0
AKLAN,cabbage,MALAY,pieces or units,92,1,g,0,2,2,1,,555,13,0,0,0,1,2,0,size-based,555,.1657657657657658,,,,,0
AKLAN,cabbage,MALAY,pieces or units,148,2,g,0,2,2,1,,995,13,0,3,3,2,2,0,size-based,995,.1487437185929648,,,,,.2307692307692308
AKLAN,camote,MALAY,binilog,15,1,g,0,1,1,1,,180,19,3,5,6,1,1,0,size-based,180,.0833333333333333,,,,,.3157894736842105
AKLAN,camote tops,MALAY,bugkos,30,1,g,1,1,1,1,,252.5,6,1,1,1,1,1,0,size-based,252.5,.1188118811881188,,,,,.1666666666666667
AKLAN,carrot,MALAY,pieces or units,40,1,g,0,1,1,1,,167.5,22,1,6,6,1,1,0,size-based,167.5,.2388059701492537,,,,,.2727272727272727
AKLAN,chicken,MALAY,whole (chicken),274.5,1,g,0,2,2,1,,847.5,4,0,0,0,1,2,0,size-based,847.5,.3238938053097345,,,,,0
AKLAN,chicken,MALAY,whole (chicken),375,2,g,0,2,2,1,,1232.5,4,0,0,0,2,2,0,size-based,1232.5,.3042596348884382,,,,,0
AKLAN,"crackers, cookies, buiscuits, chips/curls",MALAY,pieces or units,8,,g,0,,1,1,,27.5,6,0,0,0,1,,,price-quantity,29.40226815145216,.2720878525014366,province_median,1,2024m1,1.069173387325533,0
AKLAN,"crackers, cookies, buiscuits, chips/curls",MALAY,pieces or units,8,,g,0,,1,1,,27.5,6,0,0,0,1,,,price-quantity,29.34389857907634,.2726290775045275,province_median,1,2024m5,1.067050857420958,0
AKLAN,"crackers, cookies, buiscuits, chips/curls",MALAY,putos,72.5,,g,0,,1,1,,330,7,2,4,5,1,,,price-quantity,352.8272178174258,.2054830136078558,municipality_median,1,2024m1,1.069173387325533,.7142857142857143
AKLAN,"crackers, cookies, buiscuits, chips/curls",MALAY,putos,72.5,,g,0,,1,1,,330,7,2,4,5,1,,,price-quantity,352.1267829489161,.2058917512403984,municipality_median,1,2024m5,1.067050857420958,.7142857142857143
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MALAY,pieces or units,105,1,mL,0,1,1,1,,105,4,0,0,0,1,1,0,size-based,105,1,,,,,0
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MALAY,putos,30,1,mL,0,1,1,1,,62.5,4,0,0,0,1,1,0,size-based,62.5,.48,,,,,0
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MALAY,putos,120,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
AKLAN,"ice cream, sorbet, edible ice (eg., ice-lolli, halo-halo)",MALAY,small cup,60,1,mL,0,1,1,1,,100,3,0,0,0,1,1,0,size-based,100,.6,,,,,0
AKLAN,"liquor (e.g, whisky, coconut wine)",MALAY,lipid/lapad,75,1,mL,0,1,1,1,,375,9,0,0,0,1,1,0,size-based,375,.2,,,,,0
AKLAN,"liquor (e.g, whisky, coconut wine)",MALAY,lipid/lapad,130,,mL,0,1,1,0,"unique price, no weighing behind it",,,,,,,,,size-based,,,,,,,
AKLAN,"liquor (e.g, whisky, coconut wine)",MALAY,long-neck,367.5,1,mL,0,3,3,1,,750,8,0,0,0,1,2,1,size-based,750,.49,,,,,0
AKLAN,"liquor (e.g, whisky, coconut wine)",MALAY,long-neck,536.25,3,mL,0,3,3,1,,1000,1,0,0,0,3,2,1,size-based,1000,.53625,,,,,0
AKLAN,"liquor (e.g, whisky, coconut wine)",MALAY,long-neck,442.5,2,mL,0,3,3,0,this part of the cut came back empty,,,,,,,,,size-based,,,,,,,
AKLAN,loaf bread,MALAY,large packs,79,1,g,0,1,1,1,,580,4,0,0,0,1,1,0,size-based,580,.1362068965517241,,,,,0
AKLAN,loaf bread,MALAY,medium packs,65,1,g,0,1,1,1,,425,4,0,0,0,1,1,0,size-based,425,.1529411764705882,,,,,0
AKLAN,loaf bread,MALAY,small packs,50,1,g,0,1,1,1,,300,3,0,0,0,1,1,0,size-based,300,.1666666666666667,,,,,0
AKLAN,mango,MALAY,pieces or units,89.5,1,g,0,1,1,1,,230,15,0,0,0,1,1,0,size-based,230,.3891304347826087,,,,,0
AKLAN,"prawns, lobster, shrimp",MALAY,tumpok,60,1,g,0,1,1,1,,265,5,0,1,1,1,1,0,size-based,265,.2264150943396226,,,,,.2
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MALAY,bilog,12,,g,0,,1,1,,235,2,0,1,1,1,,,price-quantity,239.8861409807362,.0500237318877194,province_median,2,2024m1,1.020792089279729,.5
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MALAY,bilog,12,,g,0,,1,1,,235,2,0,1,1,1,,,price-quantity,227.7114597038915,.0526982700633706,province_median,2,2024m5,.9689849349101768,.5
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MALAY,putos,79.5,,g,0,,2,1,,275,7,0,0,0,1,,,price-quantity,281.8976953084713,.2820172045500613,mp25_price,2,2024m1,1.025082528394441,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MALAY,putos,79.5,,g,0,,2,1,,275,7,0,0,0,1,,,price-quantity,267.5908471553163,.2970953634817571,mp25_price,2,2024m5,.973057626019332,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MALAY,putos,120,,g,0,,2,1,,360,7,0,0,0,2,,,price-quantity,369.0297102219988,.3251770702359197,mp50_price,2,2024m1,1.025082528394441,0
AKLAN,"preserved or processed meat (tocino, tapa, longaniza, etc)",MALAY,putos,120,,g,0,,2,1,,360,7,0,0,0,2,,,price-quantity,350.3007453669595,.3425627880816906,mp50_price,2,2024m5,.973057626019332,0
AKLAN,cabbage,MALINAO,pieces or units,60,1,g,0,1,1,1,,655,9,0,0,0,1,1,0,size-based,655,.0916030534351145,,,,,0
AKLAN,camote tops,MALINAO,2bond,,,g,0,,1,1,,375,4,0,0,0,1,,,conventional,375,,,,,,0
AKLAN,camote tops,MALINAO,3bugkos,,,g,0,,1,1,,570,4,0,2,2,1,,,conventional,570,,,,,,.5
AKLAN,camote tops,MALINAO,bugkos,20,1,g,1,1,1,1,,182.5,4,0,0,0,1,1,0,size-based,182.5,.1095890410958904,,,,,0
AKLAN,camote tops,MALINAO,bundle,20,1,g,0,1,1,1,,835,4,3,3,4,1,1,0,size-based,835,.0239520958083832,,,,,1
